"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"0500000US50007","Chittenden County, Vermont","149633","536","137325","2011","1976","590","3196","1011","1065","586","1820","776","1152","841","187","175","987","632","1344","968","0","145","0","145","581","435"
"0500000US51003","Albemarle County, Virginia","94670","516","83690","2259","3600","995","637","377","1371","1357","893","727","2048","1272","195","215","1425","1133","37","78","0","210","623","461","151","200"
"0500000US51013","Arlington County, Virginia","203611","5","144159","3575","29204","2323","2810","1471","1538","836","2727","1494","8542","2157","1944","1500","1812","1016","887","553","2370","2313","3251","1265","4367","1517"
"0500000US51041","Chesterfield County, Virginia","300656","264","268323","2517","17558","2057","1787","1122","1280","700","786","487","2898","1114","1229","748","795","643","2432","1618","448","382","2574","1259","546","440"
"0500000US51059","Fairfax County, Virginia","1026638","240","646286","11541","141234","5891","8909","2782","5580","1479","6851","2284","63869","8617","39676","7797","19665","4073","23859","4690","10406","3233","23549","3867","36754","6671"
"0500000US51085","Hanover County, Virginia","95023","486","90119","1174","2407","772","360","378","526","404","73","116","441","383","193","306","464","411","0","210","440","355","0","210","0","210"
"0500000US51087","Henrico County, Virginia","290345","82","246414","4207","12953","1619","1162","644","371","238","2142","1132","10014","2813","32","57","1473","951","4074","1548","501","422","6570","2059","4639","2507"
"0500000US51107","Loudoun County, Virginia","298087","8","210303","4998","32709","2031","1735","1274","3894","1767","2255","1514","23212","4768","2326","1459","2203","1093","2722","1784","3467","1374","8436","3156","4825","1832"
"0500000US51121","Montgomery County, Virginia","90309","473","79700","2364","2084","723","681","458","480","357","0","210","2412","1786","1075","692","1649","865","156","204","0","210","883","778","1189","776"
"0500000US51153","Prince William County, Virginia","385241","2","273834","6348","69455","4230","1442","842","2610","2300","1956","1142","9858","2958","2680","1553","3030","1770","4269","2071","3119","1585","2104","962","10884","3507"
"0500000US51179","Stafford County, Virginia","123530","264","105651","2260","9605","1191","1644","1956","452","405","221","209","1835","855","486","354","525","409","111","180","150","151","1205","805","1645","876"
"0500000US51199","York County, Virginia","62002","547","55770","1315","1914","805","647","606","190","155","129","214","886","524","1064","759","807","721","175","269","209","206","50","97","161","272"
"0500000US51510","Alexandria city, Virginia","133679","*****","90395","3833","19895","1697","1464","773","1045","513","854","534","5429","1467","858","592","515","384","168","271","709","722","527","349","11820","3144"
"0500000US51550","Chesapeake city, Virginia","210626","466","193651","2563","6794","1557","929","718","1403","931","216","257","3230","1638","403","379","520","526","372","355","2099","732","333","398","676","850"
"0500000US51650","Hampton city, Virginia","127869","482","118220","1974","5367","1539","513","391","205","190","147","141","1023","912","69","125","378","427","660","705","598","461","238","238","451","420"
"0500000US51700","Newport News city, Virginia","166191","371","146037","2009","11464","1521","322","270","968","523","404","320","1261","774","1145","767","316","334","1099","1132","783","686","1187","623","1205","860"
"0500000US51710","Norfolk city, Virginia","225644","263","202780","2185","11406","1301","1383","516","548","264","181","150","1964","785","692","620","242","173","281","318","3564","1279","916","537","1687","901"
"0500000US51760","Richmond city, Virginia","192042","301","172906","1642","11785","1312","1194","725","266","182","97","111","1498","537","928","413","736","311","540","338","147","163","538","497","1407","720"
"0500000US51770","Roanoke city, Virginia","89586","214","81648","1528","3897","1111","926","550","300","247","88","146","418","414","0","210","141","205","466","435","34","50","515","405","1153","990"
"0500000US51810","Virginia Beach city, Virginia","413168","234","364525","3793","17891","2355","2723","1092","2711","1002","1226","708","3687","1252","1283","1235","2400","979","1573","1157","12053","1833","2275","825","821","501"
"0500000US53005","Benton County, Washington","167443","541","138173","3595","21141","2910","1025","736","869","556","1341","612","1948","1226","0","201","665","451","832","805","645","829","563","494","241","315"
"0500000US53009","Clallam County, Washington","68784","222","64907","1276","2106","1040","70","77","378","243","219","268","367","266","0","201","44","86","0","201","286","190","243","265","164","133"
"0500000US53011","Clark County, Washington","404367","246","352453","5231","18994","2965","1044","579","1989","792","12375","3604","3489","1462","1114","722","2447","991","4438","1625","1649","717","3367","1233","1008","780"
"0500000US53029","Island County, Washington","75266","483","69096","1658","1754","711","512","315","705","461","70","118","98","103","271","344","128","178","60","108","1204","597","1148","853","220","217"
"0500000US53033","King County, Washington","1846992","*****","1360637","13725","120993","6161","13081","3079","13274","2160","34707","5738","52732","7218","18029","3065","63700","6279","35871","6367","26826","4635","64469","6582","42673","5261"
"0500000US53035","Kitsap County, Washington","240022","197","215357","3582","9659","3054","1097","594","1291","657","528","471","2011","1027","768","518","730","412","1428","1063","4122","1046","2013","708","1018","792"
"0500000US53053","Pierce County, Washington","752207","505","639882","6740","44952","4100","3207","1566","5231","1430","8609","2724","4814","1522","9978","2591","2184","1177","6138","2135","4736","1322","18682","3817","3794","2449"
"0500000US53057","Skagit County, Washington","110411","398","95832","2481","11025","2193","172","151","235","182","628","586","499","284","0","201","49","56","273","277","452","392","103","103","1143","1174"
"0500000US53061","Snohomish County, Washington","675279","267","550855","6161","42410","3997","2882","1290","3054","1023","12831","3816","9287","2162","10434","2831","8470","2361","7050","2115","8915","2269","13012","3134","6079","1945"
"0500000US53063","Spokane County, Washington","443813","223","408150","4746","7277","1293","1303","563","2326","782","12371","3828","4037","2322","1019","751","1040","598","1303","760","797","445","2511","874","1679","822"
"0500000US53067","Thurston County, Washington","241097","709","216039","3491","9943","2221","463","358","2849","1693","242","180","1174","730","2053","1057","251","274","2734","1903","713","400","3721","1964","915","728"
"0500000US53073","Whatcom County, Washington","193251","399","166774","4969","11628","2293","543","457","1834","1249","5554","3425","1767","1123","22","38","1270","1168","1088","1339","1535","884","849","658","387","438"
"0500000US54039","Kanawha County, West Virginia","181540","280","176827","1091","1185","727","672","574","145","161","157","142","522","384","662","775","632","636","51","85","193","222","47","81","447","342"
"0500000US55009","Brown County, Wisconsin","234459","363","211353","2239","12325","1656","329","269","1372","628","359","282","709","367","61","119","1477","1259","0","151","66","121","4225","1537","2183","1240"
"0500000US55025","Dane County, Wisconsin","466014","130","412794","4578","24012","2200","2116","1037","3179","964","1603","599","7277","3155","1438","625","3960","1115","0","151","290","242","7693","2460","1652","855"
"0500000US55035","Eau Claire County, Wisconsin","94538","343","87771","1473","798","448","328","240","2121","1063","168","205","506","339","0","151","87","150","0","151","0","151","2566","1128","193","160"
"0500000US55063","La Crosse County, Wisconsin","109204","371","102106","1328","1702","746","427","430","392","223","16","26","189","199","0","151","191","153","229","226","28","54","3663","881","261","314"
"0500000US55073","Marathon County, Wisconsin","125919","194","115647","1137","2976","605","310","400","1352","665","220","118","647","448","78","99","172","241","169","228","0","151","4134","864","214","228"
"0500000US55079","Milwaukee County, Wisconsin","881753","*****","738491","5731","87116","4198","2825","959","5305","1247","7328","1684","9805","2528","745","528","3907","2069","1808","920","1793","880","13362","2736","9268","2670"
"0500000US55087","Outagamie County, Wisconsin","166556","415","154745","1474","5115","1000","262","201","686","503","41","55","589","479","117","190","496","496","0","151","41","69","3538","769","926","510"
"0500000US55097","Portage County, Wisconsin","65996","542","61696","858","1641","428","66","59","577","425","555","267","112","143","0","151","330","237","0","151","0","151","1002","878","17","28"
"0500000US55101","Racine County, Wisconsin","182940","175","168650","2225","10314","1978","416","292","865","464","453","358","458","308","334","446","949","884","63","123","0","151","205","257","233","203"
"0500000US55105","Rock County, Wisconsin","149866","184","137815","1784","8598","1253","634","264","860","877","206","184","319","298","0","151","75","124","213","353","104","158","989","503","53","66"
"0500000US55117","Sheboygan County, Wisconsin","107997","746","95803","1845","4812","1751","194","193","1400","521","305","232","1327","944","0","151","64","93","0","151","188","324","3679","905","225","226"
"0500000US55127","Walworth County, Wisconsin","97122","185","87004","1604","7978","1162","34","29","827","658","436","552","171","150","0","151","55","111","0","151","0","151","160","138","457","433"
"0500000US55133","Waukesha County, Wisconsin","370137","516","341219","2988","11580","2025","1158","562","3153","883","1917","951","4794","1640","234","209","1422","763","262","286","388","294","2708","1379","1302","731"
"0500000US55139","Winnebago County, Wisconsin","158670","355","149667","1632","3724","949","32","62","859","414","121","130","1729","1159","65","122","365","461","0","151","561","535","1221","623","326","312"
"0500000US01003","Baldwin County, Alabama","176086","824","165504","2634","6569","2213","483","425","489","375","8","15","1055","1057","0","190","69","166","0","190","909","889","898","891","102","137"
"0500000US01069","Houston County, Alabama","95695","104","91293","932","2860","731","119","106","266","126","11","17","203","241","45","60","312","464","314","155","72","64","182","150","18","29"
"0500000US01073","Jefferson County, Alabama","614506","4","577665","3044","25106","2392","1260","582","659","452","102","122","3280","1119","26","50","2342","962","681","584","326","300","1406","807","1653","1151"
"0500000US01081","Lee County, Alabama","134619","253","125046","1105","4000","897","257","282","247","251","0","190","835","639","2437","952","948","612","0","190","49","89","433","391","367","274"
"0500000US01089","Madison County, Alabama","319293","154","296522","2493","10611","1830","1148","560","2084","759","397","363","2232","915","1086","663","1372","794","946","771","189","181","1116","792","1590","1046"
"0500000US01097","Mobile County, Alabama","384902","380","366707","1968","7918","1650","1239","535","1018","487","99","170","2172","828","0","190","228","265","1859","937","353","394","1976","1061","1333","894"
"0500000US01101","Montgomery County, Alabama","216196","414","204881","1470","5769","1238","147","177","741","451","35","59","980","749","1037","1085","0","190","1148","947","223","251","1221","1039","14","23"
"0500000US01117","Shelby County, Alabama","183840","1222","170277","1605","8005","1536","544","401","241","205","300","385","764","593","0","190","74","128","1926","1219","96","162","695","573","918","865"
"0500000US01125","Tuscaloosa County, Alabama","185779","437","172735","1810","7198","1412","839","932","986","618","92","120","745","574","868","678","662","522","0","190","0","190","1144","792","510","454"
"0500000US02020","Anchorage Municipality, Alaska","273400","*****","222818","3690","15979","2103","772","446","2234","854","1781","881","2137","1049","3485","1424","897","787","265","300","7803","2171","10582","2702","4647","1521"
"0500000US02090","Fairbanks North Star Borough, Alaska","91676","464","84455","1925","2861","813","42","78","889","1157","303","263","670","462","398","375","267","281","94","118","270","229","882","663","545","355"
"0500000US02170","Matanuska-Susitna Borough, Alaska","84921","533","76351","2926","1084","490","13","24","774","408","3475","2502","401","488","690","556","26","47","72","125","0","149","327","316","1708","1118"
"0500000US04003","Cochise County, Arizona","125445","343","90143","3587","30563","3098","0","229","1278","545","332","317","739","348","1256","836","0","229","97","152","55","97","532","705","450","432"
"0500000US04013","Maricopa County, Arizona","3601271","*****","2642089","22150","741341","17031","10553","2304","16068","4017","18636","3838","41074","5217","8284","3053","20512","4435","19014","3715","16218","3566","24372","4749","43110","6392"
"0500000US04015","Mohave County, Arizona","191367","404","173253","3232","13111","2632","515","462","1058","798","115","141","1761","1549","21","40","633","662","259","419","0","229","233","311","408","291"
"0500000US04019","Pima County, Arizona","927411","6","662415","9404","218043","8651","2926","1221","3743","1191","3890","1316","7485","1670","1517","814","6457","2551","2127","1093","3014","1275","3008","1132","12786","2663"
"0500000US04021","Pinal County, Arizona","354662","1793","276290","6838","64945","5721","671","489","1924","1115","510","690","1349","1111","1668","2049","463","527","50","64","679","657","1946","1467","4167","1939"
"0500000US04027","Yuma County, Arizona","185598","327","88680","4044","93220","3849","101","112","740","554","0","229","1156","682","0","229","365","372","284","425","190","182","155","191","707","384"
"0500000US05007","Benton County, Arkansas","208661","379","170751","2235","28751","1905","537","525","1522","1269","113","173","1496","855","146","146","716","960","142","249","699","538","3641","1557","147","246"
"0500000US05119","Pulaski County, Arkansas","359220","549","328364","3200","19383","2503","559","328","1030","639","110","128","2859","1539","628","833","1353","1239","969","1191","419","408","1733","1043","1813","1417"
"0500000US05131","Sebastian County, Arkansas","118494","476","98992","1337","13061","1049","249","249","441","366","127","178","192","315","0","192","691","695","2598","1007","0","192","1977","936","166","166"
"0500000US05143","Washington County, Arkansas","191619","779","158011","2100","25235","1960","266","201","332","370","14","24","1003","695","304","325","1828","1368","333","453","474","726","3819","1024","0","192"
"0500000US06001","Alameda County, California","1431724","*****","811228","11831","242831","7857","6736","1628","6945","1382","5806","1439","84483","7735","15075","3957","122828","7325","26281","4318","50737","5971","45934","6297","12840","3535"
"0500000US06007","Butte County, California","207796","709","181149","2820","14785","1917","507","413","804","533","45","80","2483","1716","0","208","636","470","1375","1632","725","520","4621","1920","666","461"
"0500000US06013","Contra Costa County, California","999239","346","668123","13393","175774","9916","4142","1729","3891","1199","7424","1792","39859","7236","6527","2476","27716","4768","6421","3033","31197","4935","19837","4439","8328","2469"
"0500000US06017","El Dorado County, California","171376","554","146590","3385","13239","2384","955","574","1044","563","1030","1269","4882","2303","111","175","908","694","747","692","1227","941","379","423","264","261"
"0500000US06019","Fresno County, California","863371","5","481027","9659","291503","8439","767","410","2619","820","1744","1889","21849","4083","1068","873","4631","1679","3414","2396","8258","3457","41975","4391","4516","3077"
"0500000US06023","Humboldt County, California","127342","283","115319","2220","7149","1473","438","252","304","245","995","1334","866","434","0","208","818","455","272","439","178","204","770","561","233","182"
"0500000US06025","Imperial County, California","163107","277","44396","3416","116345","3343","154","182","90","124","0","208","122","103","192","242","362","310","162","113","651","414","338","351","295","239"
"0500000US06029","Kern County, California","778854","578","451823","9650","289041","8882","1280","935","1558","614","1841","1682","11248","5137","2698","1943","1782","1311","786","582","7722","2263","4846","1526","4229","1956"
"0500000US06031","Kings County, California","141291","457","82569","3231","51884","2853","454","407","268","211","283","448","1563","531","49","85","528","398","321","339","2040","643","643","513","689","920"
"0500000US06037","Los Angeles County, California","9240851","*****","3977701","27609","3651208","19710","44070","4239","31992","3950","68675","7030","374528","16545","183117","11467","355907","11932","76387","8313","224629","10854","162503","10365","90134","8134"
"0500000US06039","Madera County, California","141380","325","80689","4115","55539","3548","144","121","286","298","285","472","1563","864","201","152","83","140","0","208","515","317","1758","1588","317","358"
"0500000US06041","Marin County, California","241467","547","188113","3612","28134","2420","3197","1217","3638","1216","1588","958","7309","1736","921","749","2284","1065","1481","913","1255","850","2691","1341","856","418"
"0500000US06045","Mendocino County, California","82468","178","66960","2186","12685","1886","280","202","498","441","72","120","1191","658","59","96","152","170","53","102","256","288","262","218","0","208"
"0500000US06047","Merced County, California","237573","521","118545","5113","97433","4334","169","135","348","219","263","374","11377","2961","0","208","1387","863","902","689","1194","969","5177","2025","778","527"
"0500000US06053","Monterey County, California","388612","570","179891","4239","183699","3767","1018","511","1102","548","744","411","3065","1147","1723","792","2686","1038","2539","1577","5353","1356","4064","1084","2728","1528"
"0500000US06055","Napa County, California","130131","173","80467","3228","39493","2981","429","368","259","168","385","263","1747","875","612","532","629","432","407","493","3851","1686","1474","820","378","275"
"0500000US06059","Orange County, California","2862379","380","1553606","16200","762061","11786","8253","2465","11902","2110","11920","2506","89127","9054","75237","6307","64074","6038","165623","9354","45315","6394","45801","5599","29460","4880"
"0500000US06061","Placer County, California","335673","537","286743","5293","23717","3429","738","384","2978","1346","1774","1370","4452","2221","1866","1864","1228","859","2336","1793","5580","2104","3227","1325","1034","586"
"0500000US06065","Riverside County, California","2077037","317","1240809","16445","688873","14718","6574","2078","7436","2220","3011","925","31639","7641","8081","3069","15656","4508","12376","3241","29309","5002","18792","4191","14481","6096"
"0500000US06067","Sacramento County, California","1335574","*****","909789","13929","186946","9707","2963","960","4860","1469","40593","7857","47917","8390","7436","3267","29021","4670","21351","5442","22638","4443","55163","8442","6897","2175"
"0500000US06071","San Bernardino County, California","1906961","485","1128066","19150","633153","16274","3002","1740","7086","1892","3224","2001","19949","5334","12699","3872","22872","4014","11532","3522","23335","4163","25519","6833","16524","4673"
"0500000US06073","San Diego County, California","2933575","*****","1826726","18721","729347","12620","7001","1402","13036","1695","14695","3259","55172","7637","15895","3962","39180","5317","48429","7602","94249","7390","38020","5926","51825","7059"
"0500000US06075","San Francisco County, California","776596","258","419515","8185","91273","4437","8366","2172","5803","1611","17165","4055","19875","3317","6081","1981","150180","6835","9256","2648","22694","4472","18769","3930","7619","2346"
"0500000US06077","San Joaquin County, California","641685","411","387807","10367","168367","7733","214","180","1446","556","1544","1031","27773","6546","1371","1073","6564","2495","6380","2292","14853","2603","21095","4073","4271","1972"
"0500000US06079","San Luis Obispo County, California","258724","458","215144","3707","33795","3421","913","484","1244","630","441","300","2302","1168","313","288","891","447","1058","849","1239","661","1088","545","296","285"
"0500000US06081","San Mateo County, California","681285","357","372430","8185","140347","4620","3929","1233","4586","1497","8101","2120","26174","3928","2834","1205","45416","4514","2857","1118","45730","5031","20061","2853","8820","2290"
"0500000US06083","Santa Barbara County, California","399458","320","237091","5333","136637","4801","1516","598","2818","760","673","389","6144","1757","1000","571","3578","1195","915","853","4183","1397","2862","974","2041","1124"
"0500000US06085","Santa Clara County, California","1685493","447","826108","12910","317678","10038","7595","1482","8425","1545","20654","4145","104885","8290","24350","4104","125813","9861","106436","7798","56966","6575","66905","5976","19678","3807"
"0500000US06087","Santa Cruz County, California","249132","267","168894","3662","66016","3153","731","379","1508","517","1530","660","2581","860","643","509","2699","1189","608","375","917","655","2244","791","761","526"
"0500000US06089","Shasta County, California","167836","634","153990","1899","8647","2040","129","170","784","447","221","373","884","562","297","403","476","364","22","40","532","655","1650","974","204","210"
"0500000US06095","Solano County, California","390169","107","280058","6486","63385","5252","914","523","1174","633","669","534","6800","2212","1005","787","3144","1441","3087","2283","24683","3234","3906","925","1344","761"
"0500000US06097","Sonoma County, California","460479","272","346125","6247","87248","5471","1888","888","1543","535","2316","1186","6124","2066","377","388","2847","1236","1519","1234","1974","1249","5229","1746","3289","1407"
"0500000US06099","Stanislaus County, California","479014","414","278288","8506","151626","7248","906","443","1725","1015","1485","1165","17520","3557","544","532","2244","1143","645","468","3456","1263","3760","1256","16815","4663"
"0500000US06107","Tulare County, California","407905","372","201008","5938","189574","6073","342","251","595","323","159","152","3678","988","463","466","1003","687","1568","1139","1453","939","7116","1896","946","965"
"0500000US06111","Ventura County, California","776660","625","493977","10490","222652","8838","2388","911","3774","895","2620","1001","12811","2623","2527","948","9531","2496","2303","1194","11633","2369","6303","1741","6141","3483"
"0500000US06113","Yolo County, California","190473","132","121712","5982","39077","3008","197","170","735","555","6534","3622","6498","2850","1254","771","6300","2022","1372","1128","2383","1520","2916","955","1495","1396"
"0500000US08001","Adams County, Colorado","413738","281","299209","7487","91077","6642","629","421","1559","717","2693","1544","2925","1267","698","514","1255","1004","5144","1733","118","140","4831","2213","3600","2085"
"0500000US08005","Arapahoe County, Colorado","544431","292","421233","6029","68138","4557","4104","1732","3702","1026","6100","1679","8479","2118","5973","2121","3922","2196","1617","883","1536","1024","7602","2654","12025","3260"
"0500000US08013","Boulder County, Colorado","283049","536","237562","3973","27697","2941","1966","889","3341","1131","876","484","4166","1808","1365","754","2961","1032","140","168","809","1048","1595","682","571","421"
"0500000US08031","Denver County, Colorado","574340","370","415536","8461","120541","7002","3209","1040","2214","752","5010","2109","4266","1130","1273","753","2570","802","8001","2991","401","244","3232","1237","8087","2076"
"0500000US08035","Douglas County, Colorado","270962","653","247165","2849","11141","2153","708","453","1200","633","1331","909","1561","1034","1515","966","1828","1100","148","243","1150","895","2136","908","1079","949"
"0500000US08041","El Paso County, Colorado","591972","282","522652","5869","42201","4846","969","418","6122","1335","2719","1243","2818","1034","3062","1080","2128","1222","1991","1289","2324","1002","2488","971","2498","1424"
"0500000US08059","Jefferson County, Colorado","510771","725","462598","4291","27736","2787","1476","713","3433","2060","3451","1344","4022","1514","1760","1316","810","418","2208","1185","892","619","1017","551","1368","687"
"0500000US08069","Larimer County, Colorado","288169","482","259912","3504","15895","2815","492","416","2581","1257","1202","947","1521","577","2640","1893","688","524","635","368","307","388","732","497","1564","966"
"0500000US08101","Pueblo County, Colorado","150342","233","128658","3017","18782","2756","629","606","806","590","292","231","534","372","217","179","0","201","60","118","0","201","0","201","364","258"
"0500000US08123","Weld County, Colorado","239079","381","202903","4794","31175","4527","203","187","1197","617","85","99","1048","984","53","91","1249","789","0","201","256","327","618","508","292","211"
"0500000US09001","Fairfield County, Connecticut","870100","5","623083","8812","127732","4314","19318","3734","4491","1000","14655","3197","50317","5459","894","549","7829","2228","1236","1014","2608","1348","10184","2316","7753","2573"
"0500000US09003","Hartford County, Connecticut","845063","101","638263","6900","104918","3194","13065","2774","3014","998","24811","3751","31977","4686","1132","598","3570","1074","3797","1803","1972","990","8387","1943","10157","3449"
"0500000US09005","Litchfield County, Connecticut","180152","352","162432","2359","7011","1464","1836","689","363","209","1393","762","4352","1176","167","174","425","422","348","425","762","912","654","413","409","348"
"0500000US09007","Middlesex County, Connecticut","158705","821","145071","2149","4111","1072","918","426","500","324","2500","1119","3793","1250","56","89","633","461","114","174","520","599","130","110","359","268"
"0500000US09009","New Haven County, Connecticut","813743","157","641337","8017","96762","4215","6034","1462","2246","871","9452","2132","31313","4274","2359","1692","8545","1876","820","643","2575","1711","5662","1689","6638","2309"
"0500000US09011","New London County, Connecticut","259258","119","223705","2851","14846","1891","3486","1333","1239","699","2143","795","5945","1691","116","115","3565","1518","539","676","1343","678","1561","645","770","437"
"0500000US09013","Tolland County, Connecticut","145816","595","130666","1994","4197","1131","1234","503","1060","750","1719","833","3562","1374","519","340","1119","526","0","198","184","148","730","407","826","606"
"0500000US09015","Windham County, Connecticut","111666","288","95920","2026","8239","1203","2590","704","626","506","458","241","2266","1046","164","177","394","349","0","198","97","159","322","350","590","505"
"0500000US10001","Kent County, Delaware","153954","240","141163","1927","5826","1413","740","603","2009","933","433","352","2200","1574","134","211","34","67","0","192","297","351","429","397","689","506"
"0500000US10003","New Castle County, Delaware","508892","81","426733","5241","41821","3322","3521","953","2866","1041","2258","1055","11533","2442","2235","1087","5035","1463","783","508","562","361","4636","1384","6909","2949"
"0500000US10005","Sussex County, Delaware","189041","27","168274","2940","13115","1572","2806","1749","395","230","1253","1448","752","398","584","721","827","749","0","192","213","311","46","56","776","636"
"0500000US11001","District of Columbia, District of Columbia","581764","153","494248","5489","41851","3510","9175","2029","3374","1026","4857","1362","8523","2274","938","488","3776","963","792","578","1288","650","2582","898","10360","2643"
"0500000US12001","Alachua County, Florida","236248","5","203789","2933","16771","1882","2409","1915","816","471","1053","646","4133","1460","1039","646","1755","823","757","493","1393","1047","1951","1226","382","345"
"0500000US12005","Bay County, Florida","159504","712","152219","2088","2952","1275","836","721","505","471","265","312","182","188","204","206","96","174","0","238","944","637","975","764","326","252"
"0500000US12009","Brevard County, Florida","517540","762","466771","4632","28808","3098","4298","2256","3347","1245","1485","1100","6497","2082","823","616","412","474","477","465","2413","908","997","644","1212","844"
"0500000US12011","Broward County, Florida","1675714","214","1045164","15397","388561","8450","117137","10335","8828","1731","12448","2921","55013","7702","3575","1606","8265","1882","5546","2739","3389","1330","8255","1866","19533","5228"
"0500000US12015","Charlotte County, Florida","154345","979","135932","4837","7385","2185","1910","1100","1120","761","1527","1296","2612","1516","0","238","0","238","17","36","1400","734","0","238","2442","2991"
"0500000US12019","Clay County, Florida","180830","1058","163490","3501","9427","2565","1270","1608","482","438","614","667","1434","1041","115","184","640","697","0","238","2161","1368","924","710","273","284"
"0500000US12021","Collier County, Florida","311342","1387","212021","4849","73660","3173","12984","2923","2224","1213","2372","1567","2059","1251","9","16","171","339","2790","1917","334","632","1801","2598","917","658"
"0500000US12031","Duval County, Florida","810863","4","703925","8662","49805","4490","5858","2266","2849","1145","7945","2640","8749","2756","720","859","2983","2270","4808","3038","7261","2050","8242","2497","7718","5249"
"0500000US12033","Escambia County, Florida","279956","632","250664","4142","11529","1726","3814","1834","735","683","2882","1909","4235","2360","507","476","537","403","1620","1398","1492","842","716","389","1225","797"
"0500000US12053","Hernando County, Florida","165255","993","148271","2808","10876","1606","826","555","710","390","641","487","1506","947","0","238","309","383","910","1105","0","238","550","695","656","846"
"0500000US12057","Hillsborough County, Florida","1186256","242","879741","10259","235391","8029","8429","2584","4637","1996","4528","1930","14528","2421","3019","1559","5629","2129","9499","2874","3610","1314","6296","2189","10949","3554"
"0500000US12061","Indian River County, Florida","132323","806","112071","2992","13423","1432","1580","1118","1148","1021","1010","687","1212","852","0","238","852","590","0","238","142","190","0","238","885","860"
"0500000US12069","Lake County, Florida","285491","1566","252583","5529","21055","4149","2096","1168","962","649","553","555","2976","2136","0","238","2175","1745","0","238","176","271","2473","1704","442","557"
"0500000US12071","Lee County, Florida","598167","938","471801","6783","92421","5470","11673","3041","4165","1700","2322","1257","7362","1922","0","238","94","125","3327","2293","655","572","1929","1411","2418","1383"
"0500000US12073","Leon County, Florida","263050","678","235328","3869","11549","2523","4878","1839","1503","837","1074","1159","2443","875","958","744","1412","655","312","347","701","770","1326","818","1566","1241"
"0500000US12081","Manatee County, Florida","308982","378","256526","4580","35146","2886","5668","1968","2784","987","2510","1758","3937","1979","0","238","22","45","418","568","570","495","269","273","1132","608"
