"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Speak only English","Margin of Error!!Total!!Speak only English","Estimate!!Total!!Spanish or Spanish Creole","Margin of Error!!Total!!Spanish or Spanish Creole","Estimate!!Total!!French (including Patois, Creole, Cajun)","Margin of Error!!Total!!French (including Patois, Creole, Cajun)","Estimate!!Total!!German or other West Germanic languages","Margin of Error!!Total!!German or other West Germanic languages","Estimate!!Total!!Slavic languages","Margin of Error!!Total!!Slavic languages","Estimate!!Total!!Other Indo-European languages","Margin of Error!!Total!!Other Indo-European languages","Estimate!!Total!!Korean","Margin of Error!!Total!!Korean","Estimate!!Total!!Chinese","Margin of Error!!Total!!Chinese","Estimate!!Total!!Vietnamese","Margin of Error!!Total!!Vietnamese","Estimate!!Total!!Tagalog","Margin of Error!!Total!!Tagalog","Estimate!!Total!!Other Asian and Pacific Island languages","Margin of Error!!Total!!Other Asian and Pacific Island languages","Estimate!!Total!!Other and unspecified languages","Margin of Error!!Total!!Other and unspecified languages"
"0500000US06079","San Luis Obispo County, California","264687","381","216287","3108","38024","2829","804","399","1669","836","321","292","2268","858","703","450","1309","626","550","341","1290","778","671","464","791","851"
"0500000US06081","San Mateo County, California","712386","343","381742","9242","139908","4072","4639","1161","4653","1633","12736","2925","21144","3126","3851","1094","53408","5651","3572","1288","52058","5776","25353","4680","9322","3414"
"0500000US06083","Santa Barbara County, California","412321","284","254743","6676","131413","6142","1478","559","3802","1466","1071","786","4625","1240","1692","616","4185","873","1625","1008","2919","1003","2681","1016","2087","992"
"0500000US06085","Santa Clara County, California","1772673","267","848262","14261","325356","9246","10178","2577","7944","1861","22379","4286","114157","8592","20253","3415","143466","7411","116122","7885","58355","5317","83105","6404","23096","3453"
"0500000US06087","Santa Cruz County, California","256877","335","173585","3759","67662","3086","1187","610","2265","943","680","455","3191","1041","287","227","3740","1111","341","212","1145","719","1641","1011","1153","764"
"0500000US06089","Shasta County, California","169972","569","156729","2566","7501","1785","426","374","470","292","0","200","1820","1185","258","224","251","296","17","29","431","335","1833","1107","236","192"
"0500000US06095","Solano County, California","405339","433","286389","6256","66452","5322","521","296","765","309","408","291","7531","2629","1438","729","3185","1075","1613","1158","29199","2674","5648","1980","2190","1077"
"0500000US06097","Sonoma County, California","473559","455","352474","5461","94058","4733","1928","896","2477","657","1343","517","7757","1953","534","603","2421","1037","1500","1608","2877","1201","3918","1507","2272","1030"
"0500000US06099","Stanislaus County, California","493468","260","291787","7538","160277","6086","330","252","1793","939","1372","1082","12363","2393","967","1155","1597","847","762","556","6004","1974","6434","1960","9782","2481"
"0500000US06101","Sutter County, California","89522","155","55650","2180","20211","1855","141","245","383","264","319","357","8600","1913","0","200","307","250","613","686","904","424","2236","1333","158","189"
"0500000US06107","Tulare County, California","417621","270","204050","6112","195882","5660","376","395","786","440","667","576","3361","1048","79","115","1714","1395","317","484","3479","1090","4976","1783","1934","1897"
"0500000US06111","Ventura County, California","792385","358","484727","7882","242728","7035","2567","1248","3627","1104","2531","954","13221","2545","2800","1162","8536","1856","4148","1590","13268","2301","8378","2091","5854","2207"
"0500000US06113","Yolo County, California","195499","333","125767","4510","39738","3257","606","337","545","423","4263","1970","7604","1769","2100","875","7431","1221","1766","707","1221","631","2787","1085","1671","902"
"0500000US08001","Adams County, Colorado","444207","147","315746","7193","104331","6327","344","316","1544","751","3522","1511","2702","992","646","467","1999","1133","4148","1924","927","691","4477","1830","3821","1452"
"0500000US08005","Arapahoe County, Colorado","578631","215","446033","7373","70283","5037","2605","957","3040","756","8083","2198","9690","2778","8069","2634","3146","1072","2718","1049","1235","568","5987","1591","17742","3667"
"0500000US08013","Boulder County, Colorado","297727","188","251773","4030","26951","3347","2040","836","2183","810","2109","1112","4968","1562","682","674","2857","893","775","786","193","239","1853","656","1343","699"
"0500000US08031","Denver County, Colorado","618821","335","441212","7501","129204","5766","3056","1163","2741","777","4745","1578","7571","2003","1307","718","5943","1944","3611","1655","620","392","5139","1706","13672","3314"
"0500000US08035","Douglas County, Colorado","294946","309","267651","2713","10780","1834","656","431","1354","915","2614","1213","4648","1346","1183","813","1762","870","220","224","362","265","2956","1106","760","500"
"0500000US08041","El Paso County, Colorado","616989","377","545470","5132","45861","4846","1778","826","6644","1299","2316","897","2750","1246","4229","1401","1746","1112","1495","1076","1535","907","2612","1132","553","387"
"0500000US08059","Jefferson County, Colorado","529217","217","473834","5018","30388","3618","1551","764","2875","916","3826","1444","4678","1527","1512","1021","2326","1160","1260","714","1059","1022","3382","1544","2526","1591"
"0500000US08069","Larimer County, Colorado","306644","354","281500","2753","16442","2465","928","526","1578","676","386","344","1565","647","498","523","1171","668","0","192","398","350","1147","596","1031","618"
"0500000US08101","Pueblo County, Colorado","152569","200","127188","2878","21920","2615","163","201","656","456","1073","896","584","319","133","145","203","198","38","71","89","102","256","268","266","164"
"0500000US08123","Weld County, Colorado","257366","400","208312","3967","42495","3718","109","85","1428","676","276","257","1558","820","372","546","55","65","219","341","283","264","1300","639","959","458"
"0500000US09001","Fairfield County, Connecticut","891911","4","635089","8718","136566","4737","15530","3814","4735","1268","13799","2995","53022","6208","1928","914","9266","1698","1890","882","3089","1313","9090","2289","7907","2448"
"0500000US09003","Hartford County, Connecticut","849317","59","635448","5593","108763","3387","14572","2402","2071","721","24701","3309","31148","3757","1179","595","6575","1861","2597","1111","1996","968","10749","2448","9518","2991"
"0500000US09005","Litchfield County, Connecticut","176811","381","159156","2571","7143","1114","1407","567","460","421","645","404","4086","1478","0","197","861","639","274","376","155","168","1557","1258","1067","1006"
"0500000US09007","Middlesex County, Connecticut","157610","452","140217","2625","6759","1152","710","412","901","589","1032","528","4606","1791","549","683","1185","568","0","197","301","378","869","571","481","489"
"0500000US09009","New Haven County, Connecticut","815854","252","644438","7106","96623","4094","7453","2176","2865","1344","8475","2652","31378","3936","1054","591","7835","1931","3318","1633","1583","825","4717","1645","6115","1741"
"0500000US09011","New London County, Connecticut","259394","509","224094","4098","17660","2793","3165","1622","1132","491","759","514","4967","1704","146","148","4605","1387","228","268","1344","937","491","399","803","583"
"0500000US09013","Tolland County, Connecticut","145758","473","129817","1807","6293","1225","1411","612","53","102","1812","769","3131","1056","280","351","1058","656","172","152","531","471","1018","543","182","143"
"0500000US09015","Windham County, Connecticut","111160","149","97004","2052","9572","1319","1027","491","312","231","609","565","1459","1356","0","197","552","538","53","105","181","184","214","304","177","254"
"0500000US10001","Kent County, Delaware","160900","139","145841","2036","7962","1575","933","501","604","419","402","382","1323","849","400","517","115","201","0","185","1914","1193","832","539","574","409"
"0500000US10003","New Castle County, Delaware","519417","3","441633","4730","37150","2369","2527","900","1094","547","2300","963","9971","2101","1104","781","7463","2457","1411","1196","900","544","5696","1615","8168","3302"
"0500000US10005","Sussex County, Delaware","199287","183","178076","2134","15792","1501","2210","1122","311","251","276","185","1237","610","36","64","353","369","16","36","788","443","46","75","146","216"
"0500000US11001","District of Columbia, District of Columbia","616130","6","506220","5358","52917","3482","10327","2160","3638","1186","4933","1808","11552","2145","1333","633","6333","1618","854","581","1823","872","2437","754","13763","2667"
"0500000US12001","Alachua County, Florida","242119","5","211646","3267","12996","1802","2014","1130","1218","832","729","489","4993","1260","548","378","2333","972","1492","1208","862","464","2241","989","1047","579"
"0500000US12005","Bay County, Florida","168151","490","155194","2136","5801","1352","209","224","245","192","483","426","1719","1258","466","312","563","610","723","944","942","768","888","739","918","669"
"0500000US12009","Brevard County, Florida","530875","513","481573","4622","28234","3361","3032","1400","2341","920","1258","779","5331","1899","527","390","3148","1384","863","621","1182","818","1924","814","1462","795"
"0500000US12011","Broward County, Florida","1760317","174","1055586","12149","440189","9671","137587","10400","7263","1596","11505","2333","55841","6103","2243","1484","12261","3840","7781","2356","5184","1548","7512","2027","17365","3371"
"0500000US12015","Charlotte County, Florida","163826","423","146663","1981","10892","1268","1687","1144","955","485","624","378","1560","1231","141","291","0","214","872","1172","218","345","0","214","214","206"
"0500000US12019","Clay County, Florida","188888","491","169245","2909","8553","1868","730","586","574","409","1572","2040","3565","2624","431","625","1451","1265","1098","1399","1043","928","65","111","561","476"
"0500000US12021","Collier County, Florida","332107","331","222889","6133","77732","2707","19251","5343","1955","704","865","519","5465","2115","0","214","273","358","2039","1075","53","91","816","839","769","704"
"0500000US12031","Duval County, Florida","837243","120","721860","6700","52242","4160","4992","2122","2744","826","8636","3201","13189","3412","1271","1028","1893","1215","7156","2982","9324","2298","8100","2391","5836","1989"
"0500000US12033","Escambia County, Florida","291781","325","271922","2204","8023","1822","1131","537","1062","510","392","314","782","361","613","606","1163","958","3524","1492","2074","865","928","624","167","153"
"0500000US12035","Flagler County, Florida","98437","682","81635","2643","6281","1125","1038","1343","746","523","3367","1994","3083","1061","0","214","247","283","0","214","1418","481","414","324","208","350"
"0500000US12053","Hernando County, Florida","167888","473","149200","3023","13343","2811","771","488","1259","827","272","235","1446","726","0","214","332","405","181","264","339","308","605","391","140","228"
"0500000US12057","Hillsborough County, Florida","1232402","208","879691","9447","273082","6855","16472","3321","4884","1669","2794","985","19465","3186","2574","1623","3005","1526","7833","1879","3208","1061","8470","2147","10924","2818"
"0500000US12061","Indian River County, Florida","139186","635","118737","2186","13738","1346","3228","1659","529","345","472","371","1427","788","0","214","162","240","0","214","388","351","237","321","268","320"
"0500000US12069","Lake County, Florida","300140","207","263298","3568","29824","3396","1124","615","1217","659","397","484","1071","731","194","420","0","214","1853","1733","589","540","186","309","387","334"
"0500000US12071","Lee County, Florida","646728","403","507223","5307","103040","3799","15002","2930","4798","1719","2906","1171","6755","2091","0","214","2775","1344","734","673","1311","1286","1319","787","865","693"
"0500000US12073","Leon County, Florida","268860","236","242116","3025","9638","1566","3742","1894","1620","836","1477","780","2190","907","771","526","2911","985","474","425","393","337","2222","1025","1306","552"
"0500000US12081","Manatee County, Florida","334245","248","281136","4431","36995","3280","3589","2122","2023","738","1460","702","2979","1354","51","88","863","597","2066","950","575","474","1575","958","933","566"
"0500000US12083","Marion County, Florida","322814","435","286340","3633","29135","3111","1150","859","1364","789","870","824","2517","1807","87","116","481","449","125","213","166","224","253","483","326","260"
"0500000US12086","Miami-Dade County, Florida","2507445","617","694324","14254","1604931","10193","123545","10708","3926","920","10669","2040","29503","2663","2532","1816","8696","3056","1759","996","5505","1520","7316","2137","14739","3965"
"0500000US12087","Monroe County, Florida","73433","390","52122","2810","13443","1864","3827","1747","657","444","785","490","1054","1041","0","214","29","50","64","106","325","326","464","356","663","438"
"0500000US12091","Okaloosa County, Florida","183784","313","165457","2614","9385","1683","578","445","1327","1080","734","695","1831","1387","1240","948","183","212","74","121","1588","777","1333","849","54","71"
"0500000US12095","Orange County, Florida","1174690","309","760862","11123","288142","7202","45829","8775","3686","1382","3393","1305","28177","5763","6067","3385","4691","1337","11292","4215","5831","1926","4700","1682","12020","3279"
"0500000US12097","Osceola County, Florida","290495","345","158361","7286","119125","6608","2832","1492","1165","850","287","299","2134","1119","0","214","487","685","400","357","1218","1007","2245","1249","2241","1444"
"0500000US12099","Palm Beach County, Florida","1326661","3","920308","12037","241808","6645","79570","7693","8918","1853","7259","1934","35070","4725","127","134","5197","2038","4826","2423","2595","954","7613","2126","13370","3677"
"0500000US12101","Pasco County, Florida","460999","4","390863","3619","44663","2590","2948","1263","1531","701","3357","902","8943","2508","1020","654","930","602","1554","930","1700","777","1372","725","2118","1063"
"0500000US12103","Pinellas County, Florida","895747","97","773691","7633","57228","3594","4663","1001","5246","1320","10616","2805","18839","3877","308","263","2344","1009","4904","1659","2432","1027","9267","2556","6209","2830"
"0500000US12105","Polk County, Florida","597441","190","481221","5809","96288","3845","6777","2522","1147","585","1007","673","3387","959","540","448","197","317","130","149","520","441","3314","1251","2913","2621"
"0500000US12109","St. Johns County, Florida","206139","1297","189709","3111","9316","2419","763","463","827","449","926","710","3011","1591","58","102","202","268","0","214","418","596","727","803","182","156"
"0500000US12111","St. Lucie County, Florida","276060","294","216876","5608","38635","3302","12554","4255","250","195","617","449","4130","2362","44","76","950","690","451","669","345","267","744","754","464","395"
"0500000US12113","Santa Rosa County, Florida","154818","466","144793","2290","4668","1771","450","305","1152","1037","0","214","1373","1237","186","310","468","656","0","214","1193","631","125","167","410","453"
"0500000US12115","Sarasota County, Florida","382411","233","336421","4761","23813","2637","5166","2600","3252","891","6198","1797","2621","1088","0","214","1301","1187","527","607","750","686","934","620","1428","812"
"0500000US12117","Seminole County, Florida","419746","5","339723","4573","55318","4078","1322","880","1234","622","2597","1434","7617","2180","2384","1890","1419","790","1116","896","1753","1094","2743","1685","2520","1719"
"0500000US12127","Volusia County, Florida","483683","534","417625","4812","46530","3948","1982","784","2074","693","1397","726","6071","2228","737","632","1618","1299","599","398","750","565","2187","1104","2113","1174"
"0500000US13021","Bibb County, Georgia","142824","471","135994","1617","4135","1471","200","182","0","211","0","211","967","653","685","488","233","204","233","296","0","211","56","68","321","277"
"0500000US13051","Chatham County, Georgia","264454","249","237921","2602","15178","2140","1083","420","555","333","371","254","3416","1453","950","650","1960","1192","1301","894","236","193","689","381","794","777"
"0500000US13057","Cherokee County, Georgia","217096","5","192746","3026","17446","2333","1287","1091","524","429","585","512","1849","1386","0","211","940","1169","537","873","0","211","158","271","1024","1080"
"0500000US13059","Clarke County, Georgia","114505","795","96976","1926","10252","1485","247","218","347","330","356","243","1344","651","858","466","2271","915","249","369","219","351","657","421","729","451"
"0500000US13063","Clayton County, Georgia","246834","357","195111","3262","28249","2249","4992","2261","108","112","61","101","2482","1761","138","127","532","449","7785","1800","633","651","3052","1399","3691","1854"
"0500000US13067","Cobb County, Georgia","682639","331","538407","7936","84244","5493","6005","1945","2067","1109","1541","727","18178","3386","3493","1346","4172","1549","979","767","1173","709","9135","2536","13245","3758"
"0500000US13073","Columbia County, Georgia","130049","816","116861","2675","5091","1861","545","486","869","593","0","211","793","511","1584","745","189","308","333","363","532","474","699","534","2553","1722"
"0500000US13089","DeKalb County, Georgia","668914","187","541715","6581","54296","2190","8576","2932","3111","1684","1532","768","16710","3109","2378","853","6180","1509","4785","1618","233","254","7097","2355","22301","4946"
"0500000US13113","Fayette County, Georgia","104930","399","91464","2731","7147","1957","796","700","265","229","44","76","879","619","582","617","445","396","910","712","322","278","1762","1453","314","344"
"0500000US13117","Forsyth County, Georgia","192101","258","158545","2381","14652","1501","924","514","720","539","789","618","3978","1233","3028","1222","2048","1125","701","786","688","460","5144","1365","884","767"
"0500000US13121","Fulton County, Georgia","931759","379","784384","7161","66023","3502","6990","2026","2398","1030","6872","1813","20874","3220","6907","2355","10632","2645","3713","1693","388","360","9969","2618","12609","5250"
"0500000US13135","Gwinnett County, Georgia","817262","157","542052","7561","148737","4422","5710","2323","1762","955","10017","3068","31735","6342","23644","4379","11434","3282","15601","3906","2256","1991","11370","3172","12944","3319"
"0500000US13139","Hall County, Georgia","178191","464","126026","2878","47402","2444","1083","728","430","301","69","113","461","341","275","423","522","728","1600","1020","0","211","56","107","267","250"
"0500000US13151","Henry County, Georgia","201309","240","182915","4149","7547","2276","3554","3441","651","511","0","211","2423","1412","400","510","202","299","0","211","991","821","2325","1693","301","368"
"0500000US13215","Muscogee County, Georgia","185873","274","166563","2539","10940","1817","793","563","1476","604","211","254","1434","752","1451","701","152","261","221","361","781","515","903","624","948","827"
"0500000US13245","Richmond County, Georgia","186886","571","178325","1941","3224","797","653","458","805","545","393","408","296","235","400","359","165","202","574","788","594","588","810","558","647","525"
"0500000US15001","Hawaii County, Hawaii","182442","3","150054","3940","2700","991","117","123","142","164","212","221","1537","943","2117","1859","618","504","109","139","5562","1846","18699","3427","575","623"
"0500000US15003","Honolulu County, Hawaii","927029","246","672933","7152","16105","2492","1852","817","2953","1253","1678","799","2641","995","14646","2765","32695","4212","9541","2616","47057","5249","119992","8667","4936","1952"
"0500000US15007","Kauai County, Hawaii","65993","96","52522","2430","579","370","527","392","792","884","84","113","366","346","227","284","907","889","127","150","3698","1086","6131","1467","33","48"
"0500000US15009","Maui County, Hawaii","153036","94","118528","5235","5530","1765","240","181","330","357","329","315","1014","626","649","458","620","499","459","335","5767","1622","19397","4284","173","182"
"0500000US16001","Ada County, Idaho","400672","943","364723","4805","15252","3479","1438","829","2267","839","1541","908","3721","2152","1820","1624","2424","1379","512","452","443","406","3502","2486","3029","1631"
"0500000US16005","Bannock County, Idaho","76895","459","70295","1339","3258","1007","467","398","173","198","351","270","371","313","0","190","279","317","152","238","74","118","406","272","1069","596"
"0500000US17019","Champaign County, Illinois","195630","90","167276","2233","7565","1521","727","517","819","391","1547","760","4240","1520","2589","1016","7507","1752","185","208","743","718","1635","747","797","454"
"0500000US17031","Cook County, Illinois","4908052","506","3197767","22903","1007946","12066","16486","3104","15162","2118","205719","9921","177321","11161","26047","4021","63482","6369","11064","3167","48463","6022","44088","4814","94507","11705"
"0500000US17043","DuPage County, Illinois","877824","170","643127","8098","96081","3717","2356","1290","3319","1086","24214","4225","58657","5464","3595","1225","11014","2440","2286","919","10347","2112","15295","2688","7533","2875"
"0500000US17089","Kane County, Illinois","492112","5","339619","4903","126836","4092","969","730","2281","916","1977","936","8848","2297","523","514","1099","729","103","128","3312","1446","3069","1220","3476","2062"
"0500000US17091","Kankakee County, Illinois","104707","57","94473","1499","8443","1283","223","207","173","162","162","154","76","76","151","180","108","188","32","62","410","362","456","569","0","182"
"0500000US17097","Lake County, Illinois","663420","24","473632","5659","116423","3798","2200","822","2741","840","20553","3350","17484","3179","5230","1371","7052","1672","1147","761","7355","1495","6965","1615","2638","889"
"0500000US17111","McHenry County, Illinois","290005","525","248089","4871","24885","2720","364","271","880","331","7476","2829","3826","1378","1343","1262","650","453","386","391","592","436","514","402","1000","886"
"0500000US17113","McLean County, Illinois","163459","11","148404","1674","4887","1011","1182","956","425","313","446","372","3342","1450","56","72","569","471","164","269","81","132","3547","1091","356","349"
"0500000US17143","Peoria County, Illinois","174372","323","157073","2570","7484","1628","1195","1246","838","479","479","482","2417","955","571","516","481","347","144","169","746","640","1524","837","1420","944"
"0500000US17161","Rock Island County, Illinois","137145","437","119533","2150","10710","1851","1159","795","637","370","415","469","1100","822","33","46","495","385","67","106","182","199","961","572","1853","687"
"0500000US17163","St. Clair County, Illinois","248948","297","239856","1851","5570","1713","216","210","1009","574","89","90","0","182","192","272","509","548","254","367","230","208","838","552","185","186"
"0500000US17167","Sangamon County, Illinois","187471","280","179669","1333","2746","670","395","414","506","368","204","159","1420","653","0","182","579","484","0","182","599","579","676","395","677","777"
"0500000US17197","Will County, Illinois","643737","82","515263","5427","79747","3719","669","413","1723","740","9589","2272","15770","3460","336","328","3676","1388","132","153","6553","1901","4483","1453","5796","2340"
"0500000US17201","Winnebago County, Illinois","270909","345","233696","3237","24307","2217","487","373","509","337","3286","1846","1790","976","710","852","689","545","553","522","860","720","2518","869","1504","813"
"0500000US18003","Allen County, Indiana","339449","144","307086","2796","15576","1953","260","202","3537","1517","1580","1137","2616","1389","261","319","141","160","1814","962","97","160","5493","1415","988","729"
"0500000US18057","Hamilton County, Indiana","282192","8","256544","2491","6561","1395","428","328","1060","517","2365","1174","4167","1795","876","615","4489","1406","562","534","198","217","3364","1311","1578","1632"
"0500000US18089","Lake County, Indiana","459328","254","397416","4468","45714","3497","298","226","743","443","6253","2248","3113","1153","149","200","695","536","1215","1093","1527","843","550","387","1655","848"
"0500000US18097","Marion County, Indiana","863998","63","755376","6296","71295","3838","2618","2066","1614","569","1069","505","6872","1991","471","341","6346","2155","799","606","847","517","6782","2261","9909","3053"
"0500000US18105","Monroe County, Indiana","136962","492","122714","1995","2637","910","868","594","381","352","468","431","2421","944","1220","864","2635","1031","161","266","519","489","2093","1262","845","497"
"0500000US18141","St. Joseph County, Indiana","250147","356","227864","2405","13255","1827","296","238","1327","539","1371","906","2612","1158","0","187","1050","469","875","853","60","102","587","460","850","461"
"0500000US18157","Tippecanoe County, Indiana","171677","692","148903","2183","9615","1259","551","364","706","491","531","464","2318","1332","1178","505","5137","1001","0","187","543","520","1631","572","564","440"
"0500000US19103","Johnson County, Iowa","133435","615","117052","2315","5979","1069","378","391","1620","1295","272","207","1222","683","987","693","2561","1258","549","614","145","211","1052","783","1618","1076"
"0500000US19153","Polk County, Iowa","426725","58","375957","4707","23312","2269","444","312","1388","591","4124","1945","2732","1235","273","303","1856","986","3052","1026","534","423","6558","1939","6495","2231"
"0500000US19163","Scott County, Iowa","159893","366","151307","1763","3759","1541","125","147","756","501","91","109","1267","829","0","155","105","175","952","852","360","492","813","730","358","265"
"0500000US19169","Story County, Iowa","89050","515","79369","1538","2084","608","54","71","72","108","1071","914","1070","895","95","122","2986","1277","0","155","43","73","1261","1004","945","913"
"0500000US19193","Woodbury County, Iowa","94904","426","80873","1222","10227","1081","32","29","243","224","0","155","141","135","0","155","1411","858","1191","776","0","155","80","176","706","684"
"0500000US20045","Douglas County, Kansas","110217","840","101117","2074","2736","1236","189","225","80","119","475","402","378","329","122","214","2347","1102","764","823","0","168","926","733","1083","933"
"0500000US20091","Johnson County, Kansas","535648","330","478520","4497","23401","2976","1788","890","1860","827","1667","855","9026","2056","765","587","3936","1093","1913","1223","872","547","6561","1510","5339","1710"
"0500000US20161","Riley County, Kansas","70290","553","63122","1669","2794","1232","196","199","303","346","0","168","797","657","346","367","1341","1090","364","416","0","168","373","321","654","519"
"0500000US20173","Sedgwick County, Kansas","470512","374","404623","4230","43353","3980","558","362","1544","607","213","296","1598","760","193","193","2250","1033","7828","1764","657","394","4080","1256","3615","1570"
"0500000US20177","Shawnee County, Kansas","166294","337","153789","1951","9133","1810","219","263","576","412","37","64","380","312","210","260","317","218","194","231","607","396","548","448","284","257"
"0500000US20209","Wyandotte County, Kansas","148241","5","107746","2707","32452","1907","458","265","412","295","402","262","643","483","159","142","623","700","57","91","62","108","3769","1249","1458","1506"
"0500000US21067","Fayette County, Kentucky","291432","62","256807","2184","17337","1413","1317","540","1083","559","710","502","3624","1426","880","662","2775","869","1936","1082","313","241","2186","939","2464","1170"
"0500000US21111","Jefferson County, Kentucky","710811","93","646125","4197","27306","2013","2891","1030","2190","803","3500","1325","8047","2323","465","397","1319","781","1709","848","1339","666","4498","1459","11422","3474"
"0500000US21117","Kenton County, Kentucky","152631","427","145938","1222","4178","1057","257","244","283","222","285","472","574","526","0","185","68","116","0","185","592","543","367","376","89","125"
"0500000US21151","Madison County, Kentucky","82503","448","78805","1282","1834","826","427","329","286","233","69","84","220","167","0","185","485","483","0","185","0","185","209","306","168","160"
"0500000US22017","Caddo Parish, Louisiana","234517","512","225117","1904","4434","1556","1228","516","171","144","39","64","1090","852","0","201","92","119","1413","806","86","145","51","94","796","648"
"0500000US22019","Calcasieu Parish, Louisiana","183875","521","170708","1986","4780","1216","4779","1180","480","304","0","201","816","524","0","201","395","358","872","659","69","117","539","505","437","439"
"0500000US22033","East Baton Rouge Parish, Louisiana","417653","567","386375","2773","12857","2184","3674","1071","244","237","789","772","5013","2406","201","287","1455","1114","3725","1457","997","899","940","827","1383","856"
"0500000US22051","Jefferson Parish, Louisiana","408391","204","331427","4086","45871","2389","7015","2295","570","442","619","518","3787","1686","423","476","900","495","10330","1488","677","363","1281","798","5491","2478"
"0500000US22071","Orleans Parish, Louisiana","360970","3","329445","2366","15459","1639","4283","1018","512","401","557","314","1896","946","393","361","938","507","5393","1158","138","115","795","616","1161","443"
"0500000US22103","St. Tammany Parish, Louisiana","232354","428","216626","2631","7495","1497","2474","1364","708","576","221","207","652","576","496","557","558","717","1269","966","0","201","663","650","1192","1074"
"0500000US23005","Cumberland County, Maine","273825","236","250669","2747","3801","966","4877","1314","784","487","696","349","2200","987","361","352","954","530","1048","932","469","446","1884","1279","6082","1723"
"0500000US23019","Penobscot County, Maine","146206","315","140704","952","523","267","2193","840","515","481","144","140","471","264","44","64","1094","570","0","159","218","373","78","109","222","207"
"0500000US23031","York County, Maine","191484","370","177710","1917","2127","731","6764","1205","745","559","215","192","904","492","30","54","243","323","277","354","402","400","971","944","1096","882"
"0500000US24003","Anne Arundel County, Maryland","524771","92","468608","5033","25999","3339","2419","1215","2620","1648","1903","912","8353","2252","2431","980","2755","1264","1084","681","3138","1428","1219","686","4242","2131"
"0500000US24005","Baltimore County, Maryland","777267","2","667450","6534","31884","3117","4895","1787","2704","912","12632","2781","19648","3393","3261","1084","6749","2259","3712","1934","6476","2027","4851","1905","13005","3515"
"0500000US24013","Carroll County, Maryland","160025","308","152479","1498","3524","1234","112","141","180","154","625","379","2277","782","210","206","76","112","0","193","239","330","79","95","224","199"
"0500000US24017","Charles County, Maryland","146013","292","136737","2194","4155","1897","281","310","542","534","49","88","1704","1073","354","408","302","336","64","125","988","602","604","390","233","227"
"0500000US24021","Frederick County, Maryland","229165","38","203924","3172","11362","2085","1997","1132","1842","1361","527","305","3615","1420","472","548","1754","716","329","403","220","275","2629","1046","494","390"
"0500000US24025","Harford County, Maryland","236408","227","220078","2017","6518","1601","696","463","890","429","249","232","2674","1192","1345","868","688","488","722","908","540","475","783","497","1225","1017"
"0500000US24027","Howard County, Maryland","290861","4","219963","4429","15260","1914","2434","876","1540","679","1543","775","14899","3167","11436","2344","7637","2108","1231","628","1504","929","7433","1807","5981","2051"
"0500000US24031","Montgomery County, Maryland","963325","90","579841","10228","151389","4442","23730","4300","7488","1679","13128","2387","53745","6044","12988","3251","37286","4216","12835","3562","9031","2437","19898","3264","41966","5158"
"0500000US24033","Prince George's County, Maryland","844406","6","667018","8454","96790","5630","19222","4766","1305","712","1014","574","18523","3720","2926","1192","6031","1704","2230","1170","7975","1975","2495","855","18877","3172"
"0500000US24037","St. Mary's County, Maryland","103479","639","96251","1722","2954","1230","111","177","654","438","224","307","1937","1109","254","337","186","180","40","73","633","368","124","153","111","92"
"0500000US24043","Washington County, Maryland","140806","150","131771","2077","3832","1013","2169","1560","103","126","409","558","554","423","335","450","282","276","217","255","404","370","358","289","372","285"
"0500000US24510","Baltimore city, Maryland","581121","179","529124","5220","23913","2741","3263","1039","1115","465","1702","570","7920","2825","1840","493","3640","1044","921","434","830","383","1843","802","5010","1993"
"0500000US25001","Barnstable County, Massachusetts","207337","446","193312","2109","3055","816","1898","907","711","332","1638","947","4382","1443","129","216","1383","811","0","198","0","198","465","468","364","322"
"0500000US25003","Berkshire County, Massachusetts","122568","659","112638","1417","4201","792","1339","873","330","196","1232","860","1482","664","23","43","496","383","95","135","89","162","301","272","342","208"
"0500000US25005","Bristol County, Massachusetts","525139","249","413387","5834","27645","1926","7815","1809","961","516","2424","1538","64327","5546","202","197","1316","913","873","625","194","162","4155","1690","1840","923"
"0500000US25009","Essex County, Massachusetts","725492","176","540962","6102","117218","2802","8135","1965","2697","966","4407","1456","25876","4830","1030","638","4511","1431","3363","1472","1957","1799","8891","2727","6445","1898"
"0500000US25011","Franklin County, Massachusetts","67373","340","62652","1206","1054","363","410","258","172","135","540","524","1247","789","40","57","436","511","332","458","0","198","93","88","397","235"
"0500000US25013","Hampden County, Massachusetts","440477","258","330647","5837","75828","3019","3874","1154","708","334","11095","3480","8464","1899","602","487","1311","725","2014","988","582","525","2065","1072","3287","1621"
"0500000US25015","Hampshire County, Massachusetts","155657","390","138093","2278","4848","895","1543","855","461","244","992","756","2943","1149","339","225","2248","752","1257","1028","101","112","1512","800","1320","1025"
